"StedID","Stedtekst","Vandområde","Dato","Prøvetype","Målested, x-koordinat","Medie","Målested, y-koordinat","Analysefraktion","Stofparameter","Resultat-attribut","Resultat","Enhed","Detektionsgrænse LD","Kvantifikationsgrænse LQ","Kvalitetsmærke"
47000041,"LILLEBÆK, DRÆN 2  - LOOP4","Hundstrup Å m.fl.","24.01.2001 12.00.00 +01:00","Enkeltprøve",610880,"Vandløb",6110013,"Total","Nitrogen,total N"," =",7.2,"mg/l",9999999,NA,2
31000655,"Lervad Bæk, NV for Lervadgård","Vardeå","17.02.2010 12.00.00 +01:00","Enkeltprøve",473168,"Vandløb",6177517,"Total","Jern"," =",5.52,"mg/l",9999999,NA,2
38000021,"SKIDDENKÆR BÆK, JELS OVERSØ, TILLØB","Ribeå","02.11.1993 12.00.00 +01:00","Enkeltprøve",515463,"Vandløb",6136969,"Total","pH"," =",7.7,"pH",9999999,NA,2
21000423,"OKSENBÆK, Ø. FOR KÆRGÅRD","Gudenåen","14.05.2008 12.00.00 +02:00","Enkeltprøve",578889,"Vandløb",6254158,"Opløst - filtrat fra filtrering","Chlorid"," =",30,"mg/l",9999999,NA,3
22000062,"STORÅ, SKÆRUM BRO","Store Å","19.03.2014 12.00.00 +01:00","Enkeltprøve",459467,"Vandløb",6243531,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.069,"mg/l",9999999,NA,3
28000003,"BYGHOLM Å, ÅRUPGÅRD","Bygholmå","04.08.1988 12.00.00 +02:00","Enkeltprøve",507909.73253583146,"Vandløb",6176686.257152965,"Ej oplyst","Ammoniak+ammonium-N"," =",0.03,"mg/l",9999999,NA,2
9000022,"TØMMERBY Å, LANGVAD BRO","Tranumå m.fl.","20.08.2021 12.00.00 +02:00","Enkeltprøve",499271,"Vandløb",6325533,"Total","Phosphor, total-P"," =",0.29,"mg/l",0.003,NA,3
46000018,"SØHOLM SØ, TILLØB 1, SØHOLM SØ, TILLØB 1","Brendeå","26.06.1995 12.00.00 +02:00","Enkeltprøve",571797,"Vandløb",6126589,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",3.6,"mg/l",9999999,NA,3
23000026,"BRØNDSTRUP Å, V. FOR FJELDHOLM BRO","Egå m.fl","08.10.1985 12.00.00 +01:00","Enkeltprøve",611187,"Vandløb",6266154,"Ej oplyst","COD, susp.stof "," =",46,"mg/l",9999999,NA,2
21000546,"HADSTEN LILLEÅ, BRO BALLE MARK","Gudenåen","21.12.1976 12.00.00 +01:00","Enkeltprøve",563041,"Vandløb",6243926,"Total","pH"," =",8,"pH",9999999,NA,2
62000022,"ÅMOSE RENDEN, N.F. HULEBÆK HUSE","Halstedå","17.03.1992 12.00.00 +01:00","Enkeltprøve",646300,"Vandløb",6080941,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.037,"mg/l",9999999,NA,3
22000407,"Hvidmose Kanal, os Hvidmose okkerrensningsanlæg","Store Å","04.06.1984 12.00.00 +02:00","Enkeltprøve",490145,"Vandløb",6246702,"Total","pH"," =",6.5,"pH",9999999,NA,2
58000047,"KØGE Å, V. LELLINGE DAMBRUG","Køgeå","15.04.1998 12.00.00 +02:00","Enkeltprøve",696054,"Vandløb",6151362,"Ej oplyst","Nitrogen,total N"," =",8.65,"mg/l",9999999,NA,3
45000035,"ARRESKOV SØ, TILLØB 1, ARRESKOV SØ, TILLØB 1","Odense Å m.fl.","20.09.2022 12.00.00 +02:00","Enkeltprøve",582790,"Vandløb",6114675,"Partikelbundet - fra filteret","Glødetab,susp.stof"," =",2.1,"mg/l",1,NA,3
62000022,"ÅMOSE RENDEN, N.F. HULEBÆK HUSE","Halstedå","01.08.2017 12.00.00 +02:00","Enkeltprøve",646300,"Vandløb",6080941,"Total","Phosphor, total-P"," =",0.19,"mg/l",9999999,NA,3
16000024,"FALD Å, KOKHOLM","Hellegård/Vium Mølle åer","03.06.2009 12.00.00 +02:00","Enkeltprøve",468384,"Vandløb",6266258,"Total","Phosphor, total-P"," =",0.087,"mg/l",9999999,NA,3
37000034,"HADERSLEV MØLLESTRØM, HADERSLEV","Hoptrupå m.fl.","30.03.2005 12.00.00 +02:00","Enkeltprøve",531011.3833360457,"Vandløb",6122425.855555215,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.035,"mg/l",9999999,NA,3
56000002,"SEERDRUP Å, JOHANNESDAL","Tudeå","27.02.1990 12.00.00 +01:00","Enkeltprøve",646906,"Vandløb",6132715,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.15,"mg/l",9999999,NA,2
54000002,"FLADMOSE Å, DYSSEGÅRD","Kystområde røsnæs","30.11.2017 12.00.00 +01:00","Enkeltprøve",652359,"Vandløb",6122166,"Total","Nitrogen,total N"," =",13,"mg/l",9999999,NA,3
22000043,"ELLEBÆK, ELLEBÆK BRO","Store Å","30.03.1998 12.00.00 +02:00","Enkeltprøve",472875,"Vandløb",6248206,"Ej oplyst","Nitrit+nitrat-N"," =",9.2,"mg/l",9999999,NA,3
43000007,"VIBY Å, 2.90","Storå","01.09.2003 12.00.00 +02:00","Enkeltprøve",553199,"Vandløb",6144994,"Total","Suspenderede stoffer"," =",3.7,"mg/l",9999999,NA,2
64000025,"NÆLDEVADS Å, STRÆDESKOV (32L)","Hunseå","29.08.1994 12.00.00 +02:00","Enkeltprøve",658659,"Vandløb",6078324,"Total","Nitrogen,total N"," =",2.13,"mg/l",9999999,NA,3
48000149,"SØBORG SØ TILLØB 4 FRA S,","Esrum Sø","27.05.2020 12.00.00 +02:00","Enkeltprøve",707253,"Vandløb",6217917,"Total","Phosphor, total-P"," =",0.11,"mg/l",9999999,NA,1
47000422,"Hvidkilde Sø, afløb 1, Hvidkilde Sø, afløb 1","Hundstrup Å m.fl.","18.03.1996 12.00.00 +01:00","Enkeltprøve",597775,"Vandløb",6103983,"Total","Jern"," =",0.2,"mg/l",9999999,NA,2
21000745,"BRYRUP Å, AFLØB BRYRUP LANGSØ","Gudenåen","04.05.2022 12.00.00 +02:00","Enkeltprøve",532224,"Vandløb",6208621,"Total","Jern"," =",0.05,"mg/l",0.02,NA,3
63000007,"SAKSKØBING Å, KRENKERUP","Flintingeå","14.11.2005 12.00.00 +01:00","Enkeltprøve",671959,"Vandløb",6073664,"Total","BOD ufortyndet"," =",0.79,"mg/l",9999999,NA,3
57000063,"HARALDSTED Å, OS HARALDSTED BY","Suså","25.04.1995 12.00.00 +02:00","Puljet prøve / tidsproportional",674991,"Vandløb",6152965,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.018,"mg/l",9999999,NA,2
16000030,"LYBY-GRØNNING GRØFT, HULEBRO","Hellegård/Vium Mølle åer","25.01.2007 12.00.00 +01:00","Enkeltprøve",502633,"Vandløb",6277463,"Total","Ammoniak+ammonium-N"," =",0.075,"mg/l",9999999,NA,3
32000132,"GREJS Å, FØR VEJBRO, F2","Vejle Å","11.12.2012 12.00.00 +01:00","Enkeltprøve",526230,"Vandløb",6176870,"Total","Phosphor, total-P"," =",0.077,"mg/l",9999999,NA,2
65000053,"KORTERUPBÆK,35L, S FOR ÅGEBY","Kystområde ved Femer Bælt","20.10.1986 12.00.00 +01:00","Enkeltprøve",647402,"Vandløb",6070242,"Total","Ammoniak+ammonium-N"," =",2.1,"mg/l",9999999,NA,2
57000147,"HULEÅ, OS RUDBJERGGÅRD","Suså","13.03.1986 12.00.00 +01:00","Enkeltprøve",692129,"Vandløb",6125648,"Total","Ammoniak+ammonium-N"," =",0.141,"mg/l",9999999,NA,3
22000396,"Ørbæk, N for hovedlandevejsbro","Store Å","06.08.1986 12.00.00 +02:00","Enkeltprøve",468601,"Vandløb",6247480,"Ej oplyst","Hårdhed, total"," =",6.78,"grader dH",9999999,NA,2
57000507,"KYLLEBÆK, KYLLEBÆK HUSE","Suså","09.08.2021 12.00.00 +02:00","Enkeltprøve",679676,"Vandløb",6114005,"Partikelbundet - fra filteret","Glødetab,susp.stof","<",1,"mg/l",1,NA,3
21006039,"Gudenå, Tilløb til Brassø","Gudenåen","28.01.2022 12.00.00 +01:00","Enkeltprøve",536775,"Vandløb",6221649,"Total","Glødetab,susp.stof","<",1,"mg/l",1,NA,3
37000038,"TAPS Å, VED RENSNINGSANLÆG","Hoptrupå m.fl.","18.01.2012 12.00.00 +01:00","Enkeltprøve",531532.3303914479,"Vandløb",6134155.275775601,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.033,"mg/l",9999999,NA,3
40000002,"LANDEBY BÆK, NORD FOR LØGUMKLOSTER","Bredeå","18.05.1994 12.00.00 +02:00","Puljet prøve / tidsproportional",497030,"Vandløb",6102600,"Total","Phosphor, total-P"," =",0.016,"mg/l",9999999,NA,2
18000077,"SKALS Å, LØVEL BRO","Skalså","24.08.1987 12.00.00 +02:00","Enkeltprøve",530267,"Vandløb",6269985,"Total","Nitrogen,total N"," =",4.2000001994892955,"mg/l",9999999,NA,3
25001149,"Kanal til Vest Stadil Fjord, Hjelm Bakker","Skjernå","13.08.1998 12.00.00 +02:00","Enkeltprøve",447479,"Vandløb",6228799,"Ej oplyst","Phosphor, total-P"," =",0.24,"mg/l",9999999,NA,2
15000044,"HODAL BÆK, IDV. 579 - NS BRO V.SKIVEVEJ","Mariager m.fl.","19.09.1973 12.00.00 +01:00","Enkeltprøve",548296,"Vandløb",6277710,"Total","pH"," =",7,"pH",9999999,NA,3
21000587,"RINGKLOSTER Å, KLOSTERBRO","Gudenåen","09.02.2006 12.00.00 +01:00","Enkeltprøve",560095,"Vandløb",6207974,"Ej oplyst","Phosphor, total-P"," =",0.21,"mg/l",9999999,NA,2
27000021,"GIBER Å, FULDEN","Giber/Odder åer m.fl.","14.10.2021 12.00.00 +02:00","Enkeltprøve",576122,"Vandløb",6215091,"Total","Nitrogen,total N"," =",3.5,"mg/l",0.02,NA,3
51000214,"T.t.Truelsbæk 2-6, Afløb Maglesø","Bregninge/Tuse Å m.fl.","08.04.1992 12.00.00 +02:00","Enkeltprøve",669777,"Vandløb",6168395,"Total","Nitrogen,total N"," =",1.6,"mg/l",9999999,NA,2
60000031,"MERN Å, SAGEBY BRO","Fakseå","05.02.2004 12.00.00 +01:00","Enkeltprøve",698284,"Vandløb",6102750,"Total","BOD ufortyndet"," =",1.9,"mg/l",9999999,NA,3
60000032,"NÆS Å, PUMPESTATION","Fakseå","14.12.2004 12.00.00 +01:00","Enkeltprøve",681409,"Vandløb",6105090,"Total","BOD ufortyndet"," =",1.4,"mg/l",9999999,NA,2
36000009,"KONGE Å, V. VILSLEV SPANG","Kongeåen","25.07.2018 12.00.00 +02:00","Enkeltprøve",481145,"Vandløb",6138716,"Total","Nitrogen,total N"," =",2.2,"mg/l",9999999,NA,3
63000007,"SAKSKØBING Å, KRENKERUP","Flintingeå","29.06.1992 12.00.00 +02:00","Enkeltprøve",671959,"Vandløb",6073664,"Total","Nitrogen,total N"," =",1.7,"mg/l",9999999,NA,3
52000064,"HOVE Å, HOVE MØLLE","Havelseå","16.11.1992 12.00.00 +01:00","Enkeltprøve",701822,"Vandløb",6180443,"Ej oplyst","Phosphor, total-P"," =",0.62,"mg/l",9999999,NA,2
42000022,"BJERNDRUP MØLLEÅ, AFLØB C2","Vidå","15.07.2021 12.00.00 +02:00","Enkeltprøve",528076,"Vandløb",6087965,"Total","Jern"," =",0.13,"mg/l",0.02,NA,3
47000035,"SYLTEMAE Å, 2.40","Hundstrup Å m.fl.","20.02.1990 12.00.00 +01:00","Enkeltprøve",593211,"Vandløb",6102078,"Total","Suspenderede stoffer"," =",10,"mg/l",9999999,NA,2
53000095,"ST. VEJLE Å, Os Kildeplads, ns Spang","Harrestrupå","31.10.1995 12.00.00 +01:00","Enkeltprøve",709452,"Vandløb",6172338,"Total","Nitrogen,total N"," =",2.6,"mg/l",9999999,NA,2
37000263,"Styding Damgrøft (tidl.B4), fra Hammelev til Stevning Dam","Hoptrupå m.fl.","30.08.1993 12.00.00 +02:00","Enkeltprøve",523327,"Vandløb",6121948,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.16,"mg/l",9999999,NA,2
62000064,"Dræn i LOOP1, Skelstofte D106","Halstedå","18.03.1997 12.00.00 +01:00","Enkeltprøve",646225,"Vandløb",6083085,"Total","Konduktivitet"," =",89,"mS/m",9999999,NA,2
32000001,"VEJLE Å, HARALDSKÆR","Vejle Å","22.09.1997 12.00.00 +02:00","Puljet prøve / tidsproportional",527546,"Vandløb",6172937,"Total","Suspenderede stoffer"," =",7.8,"mg/l",9999999,NA,2
25000082,"SKJERN Å, ALERGÅRD","Skjernå","05.10.1982 12.00.00 +01:00","Enkeltprøve",481696,"Vandløb",6201307,"Total","pH"," =",6.95,"pH",9999999,NA,3
25001094,"Karstoft Å, os Harpes Bæk","Skjernå","26.05.2003 12.00.00 +02:00","Enkeltprøve",505400,"Vandløb",6193034,"Opløst - filtrat fra filtrering","Jern"," =",0.8,"mg/l",9999999,NA,2
16000034,"VIUM MØLLEÅ, ÅGÅRD","Hellegård/Vium Mølle åer","21.11.1988 12.00.00 +01:00","Enkeltprøve",495823,"Vandløb",6281009,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.042000001994892955,"mg/l",9999999,NA,2
45000047,"SALLINGE Å, 2.50","Odense Å m.fl.","27.07.2021 12.00.00 +02:00","Enkeltprøve",584999,"Vandløb",6120614,"Total","Phosphor, total-P"," =",0.2,"mg/l",0.003,NA,3
46000016,"HATTEBÆKKEN, VEJ FALSLED-JORDLØSE (0.80)","Brendeå","08.11.1984 12.00.00 +01:00","Enkeltprøve",572696,"Vandløb",6113278,"Total","BI5"," =",4.8,"mg/l",9999999,NA,2
22000043,"ELLEBÆK, ELLEBÆK BRO","Store Å","06.11.2018 12.00.00 +01:00","Enkeltprøve",472875,"Vandløb",6248206,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.019,"mg/l",9999999,NA,3
60000027,"HULEBÆK, N.F. BROSKOV","Fakseå","04.12.1996 12.00.00 +01:00","Enkeltprøve",691264,"Vandløb",6115073,"Total","Nitrogen,total N"," =",11.4,"mg/l",9999999,NA,3
25001109,"Tim Enge, Kimmelkær Landkanal","Skjernå","07.04.2008 12.00.00 +02:00","Enkeltprøve",452498,"Vandløb",6227248,"Total","Nitrogen,total N"," =",2.6,"mg/l",9999999,NA,2
25000639,"KARSTOFT Å, SYD FOR NR. GRENE","Skjernå","19.01.2023 12.00.00 +01:00","Enkeltprøve",491637,"Vandløb",6201019,"Total","Nitrogen,total N"," =",3.3,"mg/l",0.02,NA,2
41000755,"Brokbæk, Vest for Skolemarken","Flere små vandløb til østk","21.06.2019 12.00.00 +02:00","Enkeltprøve",547658,"Vandløb",6098609,"Total","Suspenderede stoffer"," =",13,"mg/l",9999999,NA,3
41000012,"ELSTED BÆK, T.T.GENNER BUGT","Flere små vandløb til østk","14.11.1990 12.00.00 +01:00","Enkeltprøve",528718,"Vandløb",6107080,"Total","Phosphor, total-P"," =",0.13,"mg/l",9999999,NA,3
36000001,"KONGE Å, HOLTGÅRD","Kongeåen","05.02.1987 12.00.00 +01:00","Enkeltprøve",515318,"Vandløb",6142825,"Total","pH"," =",6.75,"pH",9999999,NA,2
21000559,"HYLTE BÆK, AFL.NR.VISSING R,","Gudenåen","19.02.1975 12.00.00 +01:00","Enkeltprøve",553978,"Vandløb",6219257,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.311,"mg/l",9999999,NA,2
14000016,"LINDENBORG Å, VED MØLLEBRO","Lindenborgå","04.01.2017 12.00.00 +01:00","Enkeltprøve",566939,"Vandløb",6311563,"Total","Glødetab,susp.stof"," =",3.6,"mg/l",9999999,NA,3
20000312,"Ladegård Bæk, Tilløb til Stubbergård sø","Skive/Karup Å","11.03.1991 12.00.00 +01:00","Enkeltprøve",494347,"Vandløb",6255663,"Ej oplyst","Nitrogen,total N"," =",11.2,"mg/l",9999999,NA,2
48000011,"ØSTERBÆK, SV FOR STENSTRUPGÅRD","Esrum Sø","14.03.2012 12.00.00 +01:00","Enkeltprøve",715783,"Vandløb",6220431,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.088,"mg/l",9999999,NA,3
47000063,"KONGSHØJ Å, 6.05","Hundstrup Å m.fl.","15.02.1988 12.00.00 +01:00","Enkeltprøve",610534,"Vandløb",6121721,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.12,"mg/l",9999999,NA,2
21000759,"JAVNGYDE BÆK, OS RENSNINGSANLÆG","Gudenåen","12.01.1999 12.00.00 +01:00","Enkeltprøve",551209,"Vandløb",6218306,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.036,"mg/l",9999999,NA,3
50000266,"LANGSTRUP Å, OS HØJSAGERLØBET","Mølleå","11.12.1996 12.00.00 +01:00","Enkeltprøve",715478,"Vandløb",6205944,"Total","Ammoniak+ammonium-N"," =",0.16,"mg/l",9999999,NA,2
21000864,"BANBJERG DAMBRUG, BANBJERG DAMB. SYDL. BUNDFÆLD.","Gudenåen","15.12.1998 12.00.00 +01:00","Puljet prøve / tidsproportional",528986,"Vandløb",6221121,"Opløst - filtrat fra filtrering","Phosphor, total-P"," =",0.03300000156741589,"mg/l",9999999,NA,2
21000455,"GJERN Å, AFLØB FRA SØBYGÅRD SØ","Gudenåen","25.02.1991 12.00.00 +01:00","Enkeltprøve",549303,"Vandløb",6234702,"Ej oplyst","Nitrogen,total N"," =",4.48,"mg/l",9999999,NA,2
45000005,"STAVIS Å, STAVIS BRO (ST 8.25)","Odense Å m.fl.","31.08.1993 12.00.00 +02:00","Enkeltprøve",581839,"Vandløb",6143654,"Total","Termotolerante colibakterier"," =",1300,"antal/100 ml",9999999,NA,2
33000004,"SPANG Å (BREDSTRUP Å), BREDSTRUP","Sprangå","19.09.2023 12.00.00 +02:00","Enkeltprøve",540923,"Vandløb",6160607,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",1.2,"mg/l",0.005,NA,2
47000037,"STOKKEBÆKKEN, 1.80","Hundstrup Å m.fl.","08.04.1999 12.00.00 +02:00","Enkeltprøve",613751,"Vandløb",6116067,"Total","Suspenderede stoffer"," =",4,"mg/l",9999999,NA,3
22000053,"SUNDS MØLLEBÆK, GAMMEL SUNDS","Store Å","22.03.1990 12.00.00 +01:00","Enkeltprøve",502883,"Vandløb",6229156,"Ej oplyst","Nitrit+nitrat-N"," =",1.3600000645965338,"mg/l",9999999,NA,3
22000057,"STORÅ, BUR BRO","Store Å","25.01.2018 12.00.00 +01:00","Enkeltprøve",464575,"Vandløb",6246231,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",2.5,"mg/l",9999999,NA,3
47000001,"HUNDSTRUP Å, ST 6.86","Hundstrup Å m.fl.","22.04.2008 12.00.00 +02:00","Enkeltprøve",590429,"Vandløb",6106434,"Total","pH"," =",8.25,"pH",9999999,NA,3
8000001,"GERÅ, MELHOLT KIRKE","Gerå m.fl.","09.09.1997 12.00.00 +02:00","Enkeltprøve",581892,"Vandløb",6329753,"Total","Phosphor, total-P"," =",0.11,"mg/l",9999999,NA,3
64000025,"NÆLDEVADS Å, STRÆDESKOV (32L)","Hunseå","22.10.2001 12.00.00 +02:00","Enkeltprøve",658659,"Vandløb",6078324,"Total","Ammoniak+ammonium-N"," =",0.091,"mg/l",9999999,NA,3
22000336,"FLYNDER Å, BÆKMARKSBRO","Store Å","28.10.2021 12.00.00 +02:00","Enkeltprøve",457371,"Vandløb",6251972,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.079,"mg/l",0.003,NA,3
21000526,"EGHOLMSGRØFTEN, VED SØLUND","Gudenåen","04.02.1986 12.00.00 +01:00","Enkeltprøve",557397,"Vandløb",6209809,"Ej oplyst","COD, susp.stof "," =",0.6,"mg/l",9999999,NA,2
25000717,"HOLTUM Å, S FOR SKIBBILD","Skjernå","03.11.1992 12.00.00 +01:00","Enkeltprøve",506620,"Vandløb",6205077,"Total","pH"," =",6.79,"pH",9999999,NA,2
21001448,"ALLING Å, HOLMS MØLLE","Gudenåen","27.05.2008 12.00.00 +02:00","Enkeltprøve",534024,"Vandløb",6235483,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.035,"mg/l",9999999,NA,3
64000025,"NÆLDEVADS Å, STRÆDESKOV (32L)","Hunseå","07.11.2005 12.00.00 +01:00","Enkeltprøve",658659,"Vandløb",6078324,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",1.46,"mg/l",9999999,NA,3
7000002,"LINDHOLM Å, VOERBJERG","Lindholmå m.fl.","14.02.2012 12.00.00 +01:00","Enkeltprøve",554128,"Vandløb",6327033,"Total","Jern"," =",2.4,"mg/l",9999999,NA,3
36000009,"KONGE Å, V. VILSLEV SPANG","Kongeåen","31.10.1991 12.00.00 +01:00","Enkeltprøve",481145,"Vandløb",6138716,"Total","COD, mod."," =",13,"mg/l",9999999,NA,3
23000002,"HAVMØLLE Å, STUBBE BRO","Egå m.fl","01.06.1978 12.00.00 +01:00","Enkeltprøve",606704,"Vandløb",6235846,"Ej oplyst","Nitrogen,total N"," =",1.3,"mg/l",9999999,NA,2
21000873,"HOLMSBÆK, OPST. HOLMSBÆK","Gudenåen","02.02.2005 12.00.00 +01:00","Enkeltprøve",550270,"Vandløb",6218496,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.02,"mg/l",9999999,NA,3
52000068,"LANGVAD Å, STOREMØLLEBRO","Havelseå","15.12.1993 12.00.00 +01:00","Enkeltprøve",687629,"Vandløb",6168502,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.12,"mg/l",9999999,NA,3
57000057,"SUSÅ, VETTERSLEV BRO","Suså","14.12.2005 12.00.00 +01:00","Enkeltprøve",674656,"Vandløb",6141350,"Total","Nitrogen,total N"," =",4.68,"mg/l",9999999,NA,2
50000046,"FISKEBÆK, FISKEBÆK BRO","Mølleå","04.10.1990 12.00.00 +01:00","Enkeltprøve",711863,"Vandløb",6189503,"Opløst - filtrat fra filtrering","Silicium"," =",2.9,"mg/l",9999999,NA,2
45000002,"ODENSE Å, NS EJBY SLUSE (9.45)","Odense Å m.fl.","30.07.1996 12.00.00 +02:00","Puljet prøve / tidsproportional",589919,"Vandløb",6140164,"Total","Ammoniak+ammonium-N"," =",0.061,"mg/l",9999999,NA,2
13000013,"HOVEDDRÆN ODDERBÆK  - LOOP2","Trend/Lerkenfeld åer m.fl.","15.05.1996 12.00.00 +02:00","Enkeltprøve",533119,"Vandløb",6290918,"Total","Nitrogen,total N"," =",4.94,"mg/l",9999999,NA,2
21000752,"HORNDRUP BÆK, SORTHOLMVEJ    - LOOP 3","Gudenåen","05.01.2005 12.00.00 +01:00","Enkeltprøve",553244,"Vandløb",6206689,"Total","Alkalinitet,total TA"," =",3,"mmol/l",9999999,NA,3
16000145,"HAGENSMØLLE BÆK, NS HAGENSMØLLE","Hellegård/Vium Mølle åer","11.09.2023 12.00.00 +02:00","Enkeltprøve",502295,"Vandløb",6274447,"Total","Nitrogen,total N"," =",1.5,"mg/l",0.02,NA,2
36000016,"HJARUP BÆK, TILLØB SØGÅRD SØ, S3","Kongeåen","04.01.2005 12.00.00 +01:00","Enkeltprøve",521483,"Vandløb",6143179,"Total","Jern"," =",0.54,"mg/l",9999999,NA,2
21000798,"SDR. MØLLE Å, AMTMANDSBRO","Gudenåen","07.01.1997 12.00.00 +01:00","Enkeltprøve",525859,"Vandløb",6254657,"Total","Glødetab,susp.stof","<",5,"mg/l",9999999,NA,2
43000007,"VIBY Å, 2.90","Storå","31.08.2006 12.00.00 +02:00","Enkeltprøve",553199,"Vandløb",6144994,"Total","pH"," =",7.94,"pH",9999999,NA,2
21000642,"GUDENÅ, KLOSTERMØLLE","Gudenåen","11.02.1981 12.00.00 +01:00","Enkeltprøve",542731,"Vandløb",6210874,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.065,"mg/l",9999999,NA,2
43000072,"Dræn 19 - Marginaljordsareal - tilløb, Dræn 19 - Marginaljordsareal - tilløb","Storå","29.04.1993 12.00.00 +02:00","Enkeltprøve",562539,"Vandløb",6149252,"Total","Nitrogen,total N"," =",9.58,"mg/l",9999999,NA,2
37000263,"Styding Damgrøft (tidl.B4), fra Hammelev til Stevning Dam","Hoptrupå m.fl.","27.03.1990 12.00.00 +02:00","Enkeltprøve",523327,"Vandløb",6121948,"Total","Nitrogen,total N"," =",9.458,"mg/l",9999999,NA,2
52000035,"UDESUNDBY Å, V. FREDERIKSSUND","Havelseå","02.08.1994 12.00.00 +02:00","Enkeltprøve",692475,"Vandløb",6192218,"Total","pH"," =",8.1,"pH",9999999,NA,2
43000003,"RINGE Å, 3.05","Storå","23.01.2003 12.00.00 +01:00","Enkeltprøve",580669,"Vandløb",6158354,"Total","BI5"," =",0.94,"mg/l",9999999,NA,3
32000013,"VEJLE Å, AFLØB ENGELSHOLM SØ","Vejle Å","16.03.1999 12.00.00 +01:00","Enkeltprøve",519232,"Vandløb",6174574,"Total","Jern"," =",0.19,"mg/l",9999999,NA,3
16000221,"SKÆRBÆK, KÆRHUS BRO - NS TILLØB","Hellegård/Vium Mølle åer","18.03.1993 12.00.00 +01:00","Enkeltprøve",484452,"Vandløb",6259437,"Ej oplyst","Nitrogen,total N"," =",7.2,"mg/l",9999999,NA,2
50000050,"MØLLEÅ, AFLØB FURESØ","Mølleå","06.02.1997 12.00.00 +01:00","Enkeltprøve",716093,"Vandløb",6187081,"Total","COD, Kemisk iltforbrug"," =",33,"mg/l",9999999,NA,3
21001960,"Tange Å, Vindelsbæk Bro","Gudenåen","12.06.1981 12.00.00 +02:00","Enkeltprøve",532900,"Vandløb",6245042,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.13000000617466867,"mg/l",9999999,NA,2
50000051,"MØLLEÅ, STAMPEN MØLLE","Mølleå","19.10.2004 12.00.00 +02:00","Enkeltprøve",722466,"Vandløb",6190331,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",0.467,"mg/l",9999999,NA,3
16000027,"SVENDSHOLM, KILDER, KILDE VED SVENDSHOLM","Hellegård/Vium Mølle åer","29.07.1997 12.00.00 +02:00","Enkeltprøve",455820,"Vandløb",6238257,"Ej oplyst","Phosphor, total-P"," =",0.23,"mg/l",9999999,NA,2
57000178,"T.T. TYSTRUP SØ, DYREHAVE","Suså","02.12.2019 12.00.00 +01:00","Enkeltprøve",664823,"Vandløb",6134870,"Total","Glødetab,susp.stof","<",2,"mg/l",9999999,NA,3
23000087,"HEVRING Å, VADBRO","Egå m.fl","02.05.1989 12.00.00 +02:00","Enkeltprøve",586068,"Vandløb",6264690,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.069,"mg/l",9999999,NA,2
31000032,"FRISVAD MØLLEBÆK, NØ F. ARMVADGÅRD","Vardeå","26.04.2006 12.00.00 +02:00","Enkeltprøve",470660,"Vandløb",6167773,"Total","Glødetab,susp.stof"," =",1.4,"mg/l",9999999,NA,2
27000003,"ODDER Å, FILLERUP","Giber/Odder åer m.fl.","30.10.2019 12.00.00 +01:00","Enkeltprøve",569782,"Vandløb",6202611,"Total","Suspenderede stoffer"," =",9.4,"mg/l",9999999,NA,3
21000800,"Nørreå, Rindsholm afløb Vedsø os. Grundel Bæk","Gudenåen","01.04.1997 12.00.00 +02:00","Enkeltprøve",526462,"Vandløb",6250634,"Total","Suspenderede stoffer"," =",12,"mg/l",9999999,NA,2
